round,rank,candidate_id,strategy,origin,parent_ids,is_survivor,sharpe_ratio,total_return,max_drawdown,trade_count,signal_count,final_equity,win_rate,params_json
5,23,r5_c50,multi_timeframe_ma_spread,mutation,r4_c06,False,0.7542229978904917,0.06570209135121367,0.29266066219230247,74,78,10657.020913512137,0.3939393939393939,"{""primary_ma_period"": 23, ""reference_ma_period"": 68, ""spread_threshold_bps"": 60.0}"
5,24,r5_c29,multi_timeframe_ma_spread,mutation,r4_c26,False,0.5300240695076917,0.03520006394306583,0.3226418503463273,78,85,10352.000639430658,0.36363636363636365,"{""primary_ma_period"": 22, ""reference_ma_period"": 66, ""spread_threshold_bps"": 75.0}"
5,25,r5_c48,multi_timeframe_ma_spread,mutation,r4_c45,False,0.5278235825944018,0.03490735361008065,0.21379693673592742,109,128,10349.073536100806,0.42857142857142855,"{""primary_ma_period"": 13, ""reference_ma_period"": 55, ""spread_threshold_bps"": 85.0}"
5,26,r5_c47,multi_timeframe_ma_spread,mutation,r4_c47,False,0.21161452353232113,-0.006711400685369517,0.35109072568134864,84,94,9932.885993146305,0.3103448275862069,"{""primary_ma_period"": 18, ""reference_ma_period"": 67, ""spread_threshold_bps"": 100.0}"
5,27,r5_c36,moving_average_cross,mutation,r4_c13,True,0.1640648468682037,-0.0015818758719637117,0.11111783619915129,289,11928,9984.181241280363,0.3333333333333333,"{""entry_threshold"": 0.004, ""fast_window"": 23, ""slow_window"": 115}"
5,28,r5_c46,multi_timeframe_ma_spread,mutation,r4_c05,False,0.16115895205793276,-0.013200729733833396,0.35516910578353655,78,82,9867.992702661666,0.2903225806451613,"{""primary_ma_period"": 20, ""reference_ma_period"": 75, ""spread_threshold_bps"": 80.0}"
5,29,r5_c31,moving_average_cross,mutation,r4_c32,True,-0.06327646235639796,-0.02128756430323974,0.1372703283086428,289,13482,9787.124356967603,0.3333333333333333,"{""entry_threshold"": 0.004, ""fast_window"": 20, ""slow_window"": 135}"
5,30,r5_c11,moving_average_cross,elite,r4_c32,True,-0.0640217876220586,-0.022015492488221208,0.13648542355512291,284,12237,9779.845075117788,0.30357142857142855,"{""entry_threshold"": 0.004, ""fast_window"": 23, ""slow_window"": 120}"
5,31,r5_c23,donchian_breakout,mutation,r4_c42,False,-0.12471625072810191,-0.05423567893111085,0.3433041519985916,60,68,9457.643210688891,0.24,"{""breakout_buffer_bps"": 50.0, ""lookback_window"": 55}"
5,32,r5_c25,donchian_breakout,mutation,r4_c02,False,-0.12471625072810191,-0.05423567893111085,0.3433041519985916,60,68,9457.643210688891,0.24,"{""breakout_buffer_bps"": 50.0, ""lookback_window"": 56}"
5,33,r5_c22,donchian_breakout,mutation,r4_c21,False,-0.4769680276398361,-0.09900808032684927,0.4821307313323992,46,50,9009.919196731507,0.19047619047619047,"{""breakout_buffer_bps"": 55.0, ""lookback_window"": 73}"
5,34,r5_c12,moving_average_cross,elite,r4_c34,True,-0.5502186135465702,-0.062024735892578245,0.13543330453838515,370,16684,9379.752641074218,0.32432432432432434,"{""entry_threshold"": 0.0025, ""fast_window"": 21, ""slow_window"": 125}"
5,35,r5_c35,moving_average_cross,mutation,r4_c12,True,-0.63943726513098,-0.07148673136835605,0.13710055829483675,334,12936,9285.13268631644,0.3283582089552239,"{""entry_threshold"": 0.0035, ""fast_window"": 22, ""slow_window"": 110}"
5,36,r5_c37,rsi_reversion,mutation,r4_c31,True,-0.6899429866194827,-0.09308708954807625,0.28247644904173014,211,752,9069.129104519237,0.5957446808510638,"{""overbought"": 80.0, ""oversold"": 22.5, ""period"": 19}"
5,37,r5_c32,moving_average_cross,mutation,r4_c34,False,-0.7724756105185817,-0.0805579351007922,0.17480828264268183,309,15882,9194.420648992078,0.29508196721311475,"{""entry_threshold"": 0.003, ""fast_window"": 24, ""slow_window"": 140}"
5,38,r5_c13,moving_average_cross,elite,r4_c33,False,-0.8245532451713883,-0.08742422148345777,0.1514066855753048,319,11221,9125.757785165422,0.328125,"{""entry_threshold"": 0.004, ""fast_window"": 20, ""slow_window"": 100}"
5,39,r5_c14,rsi_reversion,elite,r4_c11,True,-1.0403452459940041,-0.1341280229457925,0.3513981195262521,333,1220,8658.719770542075,0.6025641025641025,"{""overbought"": 77.5, ""oversold"": 25.0, ""period"": 19}"
5,40,r5_c15,moving_average_cross,elite,r4_c12,False,-1.221521847726847,-0.11835642049616527,0.17838204855178155,335,13390,8816.435795038347,0.3283582089552239,"{""entry_threshold"": 0.0035, ""fast_window"": 20, ""slow_window"": 115}"
5,41,r5_c16,moving_average_cross,elite,r4_c13,False,-1.4309873952680032,-0.1355429151942746,0.2023042510610612,369,13900,8644.570848057254,0.273972602739726,"{""entry_threshold"": 0.003, ""fast_window"": 22, ""slow_window"": 105}"
5,42,r5_c33,moving_average_cross,mutation,r4_c33,False,-1.4508055536031972,-0.1376259895383202,0.18314172675295734,343,11036,8623.740104616798,0.3088235294117647,"{""entry_threshold"": 0.004, ""fast_window"": 18, ""slow_window"": 95}"
5,43,r5_c38,rsi_reversion,mutation,r4_c16,True,-1.5252090372830465,-0.21770350644608571,0.37280141988566434,34,3856,7822.964935539143,0.5,"{""overbought"": 82.5, ""oversold"": 37.5, ""period"": 27}"
5,44,r5_c17,rsi_reversion,elite,r4_c31,True,-1.9067400363442908,-0.21244583629775335,0.35590316972942637,108,440,7875.541637022467,0.4583333333333333,"{""overbought"": 80.0, ""oversold"": 22.5, ""period"": 23}"
5,45,r5_c18,rsi_reversion,elite,r4_c16,True,-2.081608325182877,-0.26406954294942686,0.36831899079988706,278,4601,7359.304570505731,0.5357142857142857,"{""overbought"": 77.5, ""oversold"": 37.5, ""period"": 23}"
5,46,r5_c40,rsi_reversion,mutation,r4_c40,False,-2.254013264065851,-0.2696290611799274,0.3739397385000842,535,3292,7303.709388200726,0.5454545454545454,"{""overbought"": 82.5, ""oversold"": 30.0, ""period"": 14}"
5,47,r5_c19,rsi_reversion,elite,r4_c36,False,-2.4526333080636764,-0.28940243310716596,0.3758248454535119,569,6705,7105.97566892834,0.5948275862068966,"{""overbought"": 75.0, ""oversold"": 40.0, ""period"": 21}"
5,48,r5_c34,rsi_reversion,mutation,r4_c11,False,-2.546937015463532,-0.25242793196856045,0.3298589309128633,433,1928,7475.720680314395,0.5865384615384616,"{""overbought"": 72.5, ""oversold"": 27.5, ""period"": 21}"
5,49,r5_c20,rsi_reversion,elite,r4_c40,False,-2.851265842417252,-0.3170345545857057,0.4006611465977681,547,3725,6829.654454142943,0.5478260869565217,"{""overbought"": 80.0, ""oversold"": 32.5, ""period"": 16}"
5,50,r5_c39,rsi_reversion,mutation,r4_c36,False,-3.3383742053637624,-0.35416395168251236,0.42006467664985764,973,7735,6458.360483174876,0.5422885572139303,"{""overbought"": 75.0, ""oversold"": 40.0, ""period"": 17}"
