round,rank,candidate_id,strategy,origin,parent_ids,is_survivor,sharpe_ratio,total_return,max_drawdown,trade_count,signal_count,final_equity,win_rate,params_json
1,1,r1_c01,donchian_breakout,seed_from_result,r5_c01,True,3.118040080577203,0.4768026524122479,0.16778916976763766,117,130,14768.026524122479,0.47368421052631576,"{""breakout_buffer_bps"": 35.0, ""lookback_window"": 64}"
1,2,r1_c02,donchian_breakout,seed_from_result,r5_c02,True,3.092541174201671,0.46842729240705705,0.1919099243923814,94,100,14684.27292407057,0.5357142857142857,"{""breakout_buffer_bps"": 40.0, ""lookback_window"": 63}"
1,3,r1_c03,donchian_breakout,seed_from_result,r5_c03,True,3.091799852780509,0.47176678071771605,0.18827075775978624,116,128,14717.66780717716,0.47368421052631576,"{""breakout_buffer_bps"": 35.0, ""lookback_window"": 65}"
1,4,r1_c04,donchian_breakout,seed_from_result,r5_c04,True,2.7277445986271367,0.40053858585758334,0.22494478227691392,115,127,14005.385858575833,0.47368421052631576,"{""breakout_buffer_bps"": 35.0, ""lookback_window"": 67}"
1,5,r1_c30,donchian_breakout,mutation,r5_c10,True,2.389578045464467,0.33423720510584864,0.2295392607733234,96,102,13342.372051058486,0.53125,"{""breakout_buffer_bps"": 40.0, ""lookback_window"": 60}"
1,6,r1_c44,donchian_breakout,mutation,r5_c04,True,2.389578045464467,0.33423720510584864,0.2295392607733234,96,102,13342.372051058486,0.53125,"{""breakout_buffer_bps"": 40.0, ""lookback_window"": 62}"
1,7,r1_c05,donchian_breakout,seed_from_result,r5_c05,True,2.382484070098481,0.33317939673955443,0.24705038827903855,91,97,13331.793967395544,0.4642857142857143,"{""breakout_buffer_bps"": 40.0, ""lookback_window"": 70}"
1,8,r1_c06,donchian_breakout,seed_from_result,r5_c06,True,2.382484070098481,0.33317939673955443,0.24705038827903855,91,97,13331.793967395544,0.4642857142857143,"{""breakout_buffer_bps"": 40.0, ""lookback_window"": 67}"
1,9,r1_c07,donchian_breakout,seed_from_result,r5_c07,True,2.382484070098481,0.33317939673955443,0.24705038827903855,91,97,13331.793967395544,0.4642857142857143,"{""breakout_buffer_bps"": 40.0, ""lookback_window"": 68}"
1,10,r1_c46,donchian_breakout,mutation,r5_c06,True,2.382484070098481,0.33317939673955443,0.24705038827903855,91,97,13331.793967395544,0.4642857142857143,"{""breakout_buffer_bps"": 40.0, ""lookback_window"": 69}"
1,11,r1_c08,donchian_breakout,seed_from_result,r5_c08,True,1.9445021621423464,0.2573243789766033,0.2065417231611689,124,137,12573.243789766033,0.45454545454545453,"{""breakout_buffer_bps"": 35.0, ""lookback_window"": 60}"
1,12,r1_c09,multi_timeframe_ma_spread,seed_from_result,r5_c09,True,1.903734057017275,0.23597501530343323,0.26643969815561425,75,78,12359.750153034332,0.36666666666666664,"{""primary_ma_period"": 28, ""reference_ma_period"": 69, ""spread_threshold_bps"": 60.0}"
1,13,r1_c39,multi_timeframe_ma_spread,mutation,r5_c13,True,1.8299049250665151,0.2249582117484857,0.23199808562211813,75,87,12249.582117484857,0.39285714285714285,"{""primary_ma_period"": 25, ""reference_ma_period"": 60, ""spread_threshold_bps"": 80.0}"
1,14,r1_c24,donchian_breakout,mutation,r5_c04,True,1.8264572058727038,0.23749708262390068,0.22494478227691428,112,124,12374.970826239007,0.42105263157894735,"{""breakout_buffer_bps"": 35.0, ""lookback_window"": 77}"
